Typ;Name;Latitude;Longitude;Tempolimit;Details
Routenpunkt (Way);Bärsbacher Straße;49.5129297;8.7744405;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5128642;8.7743878;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5128082;8.7743337;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5127228;8.7742369;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5126596;8.7741419;;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5125964;8.7740469;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5125289;8.77392825;;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5124614;8.7738096;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.51241945;8.7737158;;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5123775;8.773622;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5123637;8.7735913;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5123637;8.7735913;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.51233115;8.77348215;30.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5122986;8.773373;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5122606;8.773178;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5122463;8.7730829;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5122187;8.7728982;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.51219675;8.772751849999999;30.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5121748;8.7726055;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5121748;8.7726055;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5121482;8.772434375;30.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5121216;8.77226325;30.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.512095;8.772092125;30.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5120684;8.771921;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5120399;8.7717374;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.51201445;8.77158035;30.0;Interpoliert
Haltestelle;Hilsenhain, Ort;49.5120646;8.7714948;;Bus Stop
Routenpunkt (Way);Bärsbacher Straße;49.511989;8.7714233;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5119523;8.7712321;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.51192465;8.7711237;30.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.511897;8.7710153;30.0;Original OSM
